item,brand,category,time_of_delivery_days,price,size,color,style,current_day,image
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,M,red,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+red+M+Insulated
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,L,red,Waterproof,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+red+L+Waterproof
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,L,red,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+red+L+Insulated
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,XL,red,Waterproof,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+red+XL+Waterproof
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,XL,red,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+red+XL+Insulated
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,XS,green,Waterproof,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+green+XS+Waterproof
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,XS,green,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+green+XS+Insulated
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,S,green,Waterproof,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+green+S+Waterproof
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,S,green,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+green+S+Insulated
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,M,green,Waterproof,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+green+M+Waterproof
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,M,green,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+green+M+Insulated
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,L,green,Waterproof,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+green+L+Waterproof
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,L,green,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+green+L+Insulated
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,XL,green,Waterproof,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+green+XL+Waterproof
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,XL,green,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+green+XL+Insulated
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,XS,blue,Waterproof,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+blue+XS+Waterproof
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,XS,blue,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+blue+XS+Insulated
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,S,blue,Waterproof,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+blue+S+Waterproof
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,S,blue,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+blue+S+Insulated
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,M,blue,Waterproof,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+blue+M+Waterproof
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,M,blue,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+blue+M+Insulated
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,L,blue,Waterproof,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+blue+L+Waterproof
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,L,blue,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+blue+L+Insulated
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,XL,blue,Waterproof,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+blue+XL+Waterproof
PolarShield Gloves,RidgeWorks,Gloves,5,95.00,XL,blue,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=RidgeWorks+PolarShield+Gloves+blue+XL+Insulated
